album_id;album_date_released;album_image_file;album_producer;album_title;album_tracks;artist_url;tags
10153;7/12/2011;https://freemusicarchive.org/file/images/albums/Telegraphy_-_Somewhere_In_Detroit_-_20110928215324332.png;;Somewhere In Detroit;1;http://freemusicarchive.org/music/Telegraphy/;[]
10155;8/23/2011;https://freemusicarchive.org/file/images/albums/Valentina_Vuksic_-_Tripping_through_runtime_-_20110928222922985.jpg;;Tripping through runtime;8;http://freemusicarchive.org/music/Valentina_Vuksic/;[]
10157;1/01/2004;https://freemusicarchive.org/file/images/albums/Assif_Tsahar_-_Fragments_-_2011092932541840.jpg;;Fragments;3;http://freemusicarchive.org/music/Assif_Tsahar/;[]
10158;1/01/1999;https://freemusicarchive.org/file/images/albums/Assif_Tsahar_-_The_Hollow_World_-_2011100553251971.jpg;;The Hollow World;3;http://freemusicarchive.org/music/Assif_Tsahar/;[]
10159;1/01/2002;https://freemusicarchive.org/file/images/albums/Assif_Tsahar_-_The_labyrinth_-_2011093020300553.jpg;;The labyrinth;3;http://freemusicarchive.org/music/Assif_Tsahar/;[]
10160;;https://freemusicarchive.org/file/images/albums/Sobak_Morbak_-_L_Hmission_de_radio_avec_Hendrik__Hegray_-_2011092971043904.jpg;;L' Hémission de radio avec Hendrik & Hegray;1;http://freemusicarchive.org/music/Sobak_Morbak/;[]
10161;9/27/2011;https://freemusicarchive.org/file/images/albums/Alfredo_Costa_Monteiro__Tim_Olive_-_a_theory_of_possible_utterance_-_2011092984354696.jpg;;a theory of possible utterance;4;http://freemusicarchive.org/music/Alfredo_Costa_Monteiro__Tim_Olive/;[]
10162;9/29/2011;https://freemusicarchive.org/file/images/albums/Malaikat_Dan_Singa_-_Rehearsal_in_Jogja_-_2011092995140248.jpg;;Rehearsal in Jogja;2;http://freemusicarchive.org/music/Malaikat_Dan_Singa/;[]
10164;9/26/2011;https://freemusicarchive.org/file/images/albums/Steven_Smirney_-_Bad_Panda_101_-_20110929102256979.jpg;;Bad Panda #101;3;http://freemusicarchive.org/music/Steven_Smirney/;[]
10165;1/29/2010;https://freemusicarchive.org/file/images/albums/Telegraphy_-_Telegraphy_EP_-_20111112203540340.png;Richard Sudney;Telegraphy E.P.;4;http://freemusicarchive.org/music/Telegraphy/;[]
10167;10/01/2011;https://freemusicarchive.org/file/images/albums/Lame_Drivers_-_October_2011_Virtual_Tour_7_-_20110929225026860.jpg;;"October 2011 Virtual Tour 7""";4;http://freemusicarchive.org/music/Lame_Drivers/;[]
10170;1/01/2009;https://freemusicarchive.org/file/images/albums/Digital_Primitives_-_Hum_crackle__pop_-_2011093013308653.jpg;;Hum crackle & pop;3;http://freemusicarchive.org/music/Digital_Primitives/;[]
10171;1/01/2005;https://freemusicarchive.org/file/images/albums/Digital_Primitives_-_tells_untold_-_2011093024358820.jpg;;tells untold;3;http://freemusicarchive.org/music/Digital_Primitives/;['digital primitives', 'assif tsahar', 'cooper moore']
10172;1/01/2002;https://freemusicarchive.org/file/images/albums/Assif_Tsahar_-_Ayn_le_any_-_2011093031512000.jpg;;Ayn le any;3;http://freemusicarchive.org/music/Assif_Tsahar/;[]
10174;9/19/2011;https://freemusicarchive.org/file/images/albums/K_Sparks_-_Diagnosis_Success_-_20110930142515503.jpg;;Diagnosis: Success;24;http://freemusicarchive.org/music/K_Sparks/;[]
10176;;https://freemusicarchive.org/file/images/albums/MalAVentura2_-_ruidospiano_-_20110930153725803.jpg;;+ruidos+piano;3;http://freemusicarchive.org/music/MalAVentura2/;[]
10178;1/01/2000;https://freemusicarchive.org/file/images/albums/Cooper-Moore_-_Deep_In_The_Neighborhood_Of_History_And_Influence_-_2011100115923206.jpg;;Deep In The Neighborhood Of History And Influence;5;http://freemusicarchive.org/music/Cooper-Moore/;[]
10179;1/01/2006;https://freemusicarchive.org/file/images/albums/Cooper-Moore_-_Outtakes_1978_-_2011100121137460.jpg;;Outtakes 1978;3;http://freemusicarchive.org/music/Cooper-Moore/;[]
10180;;https://freemusicarchive.org/img/generic/album-default-live.png;;Live at Cafe OTO, 18 October 2010;1;http://freemusicarchive.org/music/chris/;['chris forsyth the paranoid cat band', 'chris forsyth rick tomlinson', 'chris forsyth']
10182;;https://freemusicarchive.org/file/images/albums/FESTU_-_Solo_Dja_Kabako_-_2011100452047670.jpg;;Solo Dja Kabaco;4;http://freemusicarchive.org/music/FESTU/;['burkina faso', 'african', 'traditional', 'africa', 'folk']
10185;;https://freemusicarchive.org/file/images/albums/DC9V_-_PRESS_RECORD_-_20111002231530847.jpg;;PRESS RECORD;25;http://freemusicarchive.org/music/DC9V/;[]
10186;8/04/2011;https://freemusicarchive.org/file/images/albums/Various_Artists_-_Dust_Particles_Volume_One_-_2011100362932605.jpg;;Dust Particles, Volume One;11;http://freemusicarchive.org/music/Various_Artists_Angel_Dust_Records/;[]
10187;10/01/2011;https://freemusicarchive.org/file/images/albums/Manuele_Atzeni_-_Sleepwalkers_Walk_Alone_-_2011100383703773.jpg;;Sleepwalkers Walk Alone;6;http://freemusicarchive.org/music/Manuele_Atzeni/;[]
10188;10/03/2011;https://freemusicarchive.org/file/images/albums/Syndrm_-_Dans_Les_Terres_-_20111003120229044.jpg;;Dans Les Terres;11;http://freemusicarchive.org/music/Syndrm/;['breaks', 'experimental electronic', 'hip-hop', 'idm', 'dub']
10189;;https://freemusicarchive.org/file/images/albums/Audio_K_-_In_My_House_-_20111003124138712.jpg;;In My House;5;http://freemusicarchive.org/music/Audio_K/;[]
10190;;https://freemusicarchive.org/file/images/albums/Elliott_Sharp_-_Ten_Thousand_Hours_-_20111003185801310.jpg;;Ten Thousand Hours;1;http://freemusicarchive.org/music/Elliott_Sharp/;[]
10191;8/25/2011;https://freemusicarchive.org/file/images/albums/DuBoLoGy_-_Dub_Lab_-_2011100481151829.jpg;;Dub Lab;8;http://freemusicarchive.org/music/DuBoLoGy/;[]
10192;9/28/2011;https://freemusicarchive.org/file/images/albums/Friglob_-_Life_is_inna_riddim_-_2011100481435107.jpg;;Life is inna riddim;8;http://freemusicarchive.org/music/Friglob/;[]
10193;4/29/2011;https://freemusicarchive.org/file/images/albums/Mister_Beep_-_A_thousand_furious_bees_-_2011100474344772.jpg;;A thousand furious bees;11;http://freemusicarchive.org/music/Mister_Beep/;['mister beep']
10194;;https://freemusicarchive.org/img/generic/album-default-lp-transparent.png;;Urban Assault Vehicle;2;http://freemusicarchive.org/music/Joe_McPhee_with_Roy_Campbell_Joe_Giardullo_Dominic_Duval_Mike_Bisio_Jay_Rosen/;[]
10195;;https://freemusicarchive.org/file/images/albums/Anthony_Braxton_-_Composition_No_183_-_20111004134656360.jpg;;Composition No. 183;1;http://freemusicarchive.org/music/Anthony_Braxton/;[]
10196;10/04/2011;https://freemusicarchive.org/file/images/albums/junior85_-_Directed_Numbers_-_20111004134811896.jpg;Tony Higgins;Directed Numbers [noise];7;http://freemusicarchive.org/music/junior85/;[]
10198;;https://freemusicarchive.org/file/images/albums/The_Sun_-_Dont_Let_Your_Baby_Have_All_the_Fun_-_20111004182556521.jpg;Mike McCarthy;Don't Let Your Baby Have All the Fun;26;http://freemusicarchive.org/music/The_Sun/;[]
10199;;https://freemusicarchive.org/file/images/albums/Where_the_Moon_Came_From_-_Psychedellic_Saturday_-_20111004201254267.jpg;;Psychedellic Saturday;1;http://freemusicarchive.org/music/Where_the_Moon_Came_From/;[]
102;1/08/2009;https://freemusicarchive.org/file/images/albums/Black_Elk_-_Black_Elk_-_2009113011943594.jpg;;Black Elk;3;http://freemusicarchive.org/music/Black_Elk/;[]
10200;;https://freemusicarchive.org/file/images/albums/Where_the_Moon_Came_From_-_Twin_of_Pangaea_-_20111005124822365.jpg;;Twin of Pangaea;7;http://freemusicarchive.org/music/Where_the_Moon_Came_From/;[]
10201;1/01/1999;https://freemusicarchive.org/file/images/albums/Assif_Tsahar_-_Home_cookin_-_2011100544834180.jpg;;Home cookin';4;http://freemusicarchive.org/music/Assif_Tsahar/;[]
10203;1/01/2003;https://freemusicarchive.org/file/images/albums/Assif_Tsahar_-_Ma_live_fondation_Miro_-_2011100560151092.jpg;;Ma, live fondation Miro;4;http://freemusicarchive.org/music/Assif_Tsahar/;[]
10204;10/05/2011;https://freemusicarchive.org/file/images/albums/Francesco_Paolo_Addati__Efisio_Nicol_Sabiucciu_-_WHNZ31TIWIB_-_2011100575749483.jpg;;WHNZ:31:TIWIB;5;http://freemusicarchive.org/music/Francesco_Paolo_Addati__Efisio_Nicol_Sabiucciu/;[]
10205;10/05/2011;https://freemusicarchive.org/file/images/albums/Kingstux_-_Geeks_and_Parasites_-_2011100595624093.jpg;;Geeks and Parasites;6;http://freemusicarchive.org/music/Kingstux/;[]
10207;;https://freemusicarchive.org/file/images/albums/varios_artistas_-_Ulqutushuy3_-_20111005171506140.jpg;;Ulqutushuy3;15;http://freemusicarchive.org/music/varios_artistas/;[]
10208;10/05/2011;https://freemusicarchive.org/file/images/albums/Female_-_Club_Dirt_-_20111005191414271.jpg;;Club Dirt;10;http://freemusicarchive.org/music/Female/;[]
10210;;https://freemusicarchive.org/file/images/albums/Cheater_Slicks_-_Refried_Dreams_-_2011100603414450.jpg;;Refried Dreams;2;http://freemusicarchive.org/music/Cheater_Slicks/;[]
10211;;https://freemusicarchive.org/file/images/albums/Cheater_Slicks_-_Skidmarks_-_2011100673436875.jpg;;Our Food Is Chaos;1;http://freemusicarchive.org/music/Cheater_Slicks/;[]
10212;;https://freemusicarchive.org/file/images/albums/Cheater_Slicks_-_Walk_Into_the_Sea_-_2011100674538281.jpg;;Walk Into the Sea;1;http://freemusicarchive.org/music/Cheater_Slicks/;[]
10213;;https://freemusicarchive.org/file/images/albums/Clinical_Archives_Mix_-_September_2011_-_2011100695247366.jpg;;September 2011;10;http://freemusicarchive.org/music/Clinical_Archives_Mix/;['electronuc', 'improve', 'jazz', 'experimental', 'post-punk', 'clinical archives mix']
10214;;https://freemusicarchive.org/file/images/albums/Andrew_Cyrille__Richard_Teitelbaum_-_Andrew_Cyrille__Richard_Teitelbaum_-_20111006174824840.jpg;;Andrew Cyrille & Richard Teitelbaum;1;http://freemusicarchive.org/music/Andrew_Cyrille__Richard_Teitelbaum/;[]
10215;10/07/2011;https://freemusicarchive.org/file/images/albums/Ryan_Hardy_-_Heavy_Mandolin_-_20111007110623152.jpg;;Heavy Mandolin;10;http://freemusicarchive.org/music/Ryan_Hardy/;[]
10216;10/03/2011;https://freemusicarchive.org/file/images/albums/Le_Chevalier_-_Bad_Panda_102_-_20111007111113083.jpg;;Bad Panda #102;1;http://freemusicarchive.org/music/Le_Chevalier/;[]
10217;6/21/2011;https://freemusicarchive.org/file/images/albums/YACHT_-_Shangri-La_Instrumentals_-_2011101352600471.jpg;;Shangri-La (Instrumentals);10;http://freemusicarchive.org/music/YACHT/;[]
10219;;https://freemusicarchive.org/file/images/albums/Starseed_-_Cosmic_Conspiracy_-_20111007232404079.jpg;;Cosmic Conspiracy;6;http://freemusicarchive.org/music/Starseed/;[]
1022;7/19/2005;https://freemusicarchive.org/file/images/albums/Afrirampo_-_Live_at_WFMU_on_Brian_Turners_Show_on_7192005_-_20100624172136571.jpg;Brian Turner;Live at WFMU on Brian Turner's Show on 7/19/2005;8;http://freemusicarchive.org/music/Afrirampo/;[]
10220;3/04/2009;https://freemusicarchive.org/file/images/albums/a__-_2011100990650231.jpg;;Межгалактическaя Прогулка;9;http://freemusicarchive.org/music/__1242/;[]
10222;;https://freemusicarchive.org/img/generic/album-default-live.png;;Live at Cafe OTO;1;http://freemusicarchive.org/music/Steve_Noble__Frode_Gjerstad/;[]
10223;10/10/2011;https://freemusicarchive.org/file/images/albums/Lee_Rosevere_-_Trick_Or_Treat_-_20111010154611792.jpg;;Trick Or Treat;2;http://freemusicarchive.org/music/Lee_Rosevere/;['halloween', 'spookey']
10224;;https://freemusicarchive.org/file/images/albums/cloud_mouth_-_songs_from_the_sewer_-_2011101132834122.jpg;;songs from the sewer;7;http://freemusicarchive.org/music/cloud_mouth/;[]
10225;;https://freemusicarchive.org/file/images/albums/cloud_mouth_-_lambs_quarters_-_2011101134225717.jpg;;lambs quarters;4;http://freemusicarchive.org/music/cloud_mouth/;[]
10226;;https://freemusicarchive.org/file/images/albums/Noisewaves_-_Noisewaves_-_2011101172746400.png;;Noisewaves;6;http://freemusicarchive.org/music/Noisewaves/;['noisewaves']
10227;5/07/2011;https://freemusicarchive.org/file/images/albums/Prana-Bindu_-_Live_at_Feeding_Tube_Records_May_7_2011_-_20111011100703100.jpg;;Live at Feeding Tube Records May 7, 2011;1;http://freemusicarchive.org/music/Prana-Bindu/;[]
10228;10/10/2011;https://freemusicarchive.org/file/images/albums/Monday_Night_Fever_-_Bad_Panda_103_-_20111011113851955.jpg;;Bad Panda #103;4;http://freemusicarchive.org/music/Monday_Night_Fever/;[]
10229;10/07/2011;https://freemusicarchive.org/file/images/albums/Steve_Gunn_-_Live_at_WFMU_on_The_Long_Rally_With_Scott_McDowell_October_7_2011_-_20111011161137713.jpg;Scott McDowell;Live at WFMU on The Long Rally With Scott McDowell October 7, 2011;3;http://freemusicarchive.org/music/Steve_Gunn/;[]
10230;10/05/2011;https://freemusicarchive.org/file/images/albums/Notekillers_-_Live_at_WFMU_on_The_Evan_Funk_Davies_Show_October_5_2011_-_20111011175435087.jpg;"Evan ""Funk"" Davies";"Live at WFMU on The Evan ""Funk"" Davies Show October 5, 2011";11;http://freemusicarchive.org/music/Notekillers/;[]
10232;10/25/2011;https://freemusicarchive.org/file/images/albums/Benji_Cossa_-_Favorites_02_Eric_Copeland_-_20111012213145921.jpg;;Favorites 02: Eric Copeland;17;http://freemusicarchive.org/music/Benji_Cossa/;['brill building', 'songwriter', 'classic', 'folk pop', 'folk', 'experimental', 'freak folk', 'experimental brooklyn', 'terrestrial tones', 'serious business', 'singer of songs', 'singer-songwriter', 'home recordings', '4 track', 'lo fi', 'benji cossa', 'black dice']
10233;9/25/2011;https://freemusicarchive.org/file/images/albums/Bird_of_Youth_-_Live_at_WFMU_on_Gaylord_Fields_Show_on_September_25_2011_-_20111012124204413.jpg;Gaylord Fields;Live at WFMU on Gaylord Fields' Show on September 25, 2011;6;http://freemusicarchive.org/music/Bird_of_Youth/;[]
10234;10/02/2011;https://freemusicarchive.org/file/images/albums/Jealousy_-_Live_at_WFMU_on_Beastin_The_Airwaves_with_Keili_on_October_2_2011_-_20111012143304976.png;Keili;Live at WFMU on Beastin' The Airwaves! with Keili on October 2, 2011;11;http://freemusicarchive.org/music/Jealousy/;[]
10235;9/27/2011;https://freemusicarchive.org/file/images/albums/netBloc_Artists_-_netBloc_Vol_34_The_Whitewash_-_20111012145936184.jpg;;netBloc Vol. 34: The Whitewash;14;http://freemusicarchive.org/music/netBloc_Artists/;[]
10236;10/11/2011;https://freemusicarchive.org/file/images/albums/Dan_Melchior_und_Das_Menace_-_Live_at_WFMU_on_Brian_Turners_Show_on_October_11_2011_-_20111012153813029.jpg;Brian Turner;Live at WFMU on Brian Turner's Show on October 11, 2011;4;http://freemusicarchive.org/music/Dan_Und_Melchior_Das_Menace/;[]
10237;10/01/2011;https://freemusicarchive.org/file/images/albums/Sorrows_-_Live_at_WFMU_on_the_Cherry_Blossom_Clinic_with_Terre_T_on_October_1_2011_-_20111012164141282.jpg;Terre T;Live at WFMU on the Cherry Blossom Clinic with Terre T. on October 1, 2011;8;http://freemusicarchive.org/music/Sorrows/;[]
10238;10/01/2011;https://freemusicarchive.org/file/images/albums/Disco_Zombies_-_Drums_Over_London_-_2011101301401628.jpg;;Drums Over London;2;http://freemusicarchive.org/music/Disco_Zombies/;[]
10239;10/11/2011;https://freemusicarchive.org/file/images/albums/BADLUCK_-_Infinity_-_2011101390420715.jpg;;Infinity;8;http://freemusicarchive.org/music/BaDLucK/;['mgee', 'bedstuy', 'nyc', 'brooklyn', 'new york city']
10242;;https://freemusicarchive.org/file/images/albums/Asian_Women_on_the_Telephone_-_Live_at_WFMU_on_Talks_Cheap_Oct_13th_2011_-_20111014121217941.png;;Live at WFMU on Talk's Cheap, Oct 13th 2011;8;http://freemusicarchive.org/music/Asian_Women_on_the_Telephone/;[]
10247;9/21/2011;https://freemusicarchive.org/file/images/albums/Tonstartssbandht_-_Live_at_CKUT_on_If_You_Got_Ears_September_21_2011_-_20111015124206200.jpg;Joe Winer;Live at CKUT on If You Got Ears, September 21 2011;2;http://freemusicarchive.org/music/Tonstartssbandht/;[]
10248;10/16/2011;https://freemusicarchive.org/file/images/albums/THKAD_-_ROMB_-_20120715101942963.jpg;;[ROMB];9;http://freemusicarchive.org/music/THKAD/;['experimental', 'electro', 'glitch', 'industrial', 'idm', 'abstract']
10249;;https://freemusicarchive.org/file/images/albums/MOZAURE_-_entre_Mozart_et_les_grands_sauriens_-_2011101693246398.jpg;;entre Mozart et les grands sauriens;10;http://freemusicarchive.org/music/MOZAURE/;[]
10251;;https://freemusicarchive.org/file/images/albums/Vagina_Bison_-_Live_at_CKUT_on_New_Shit_October_2010_-_20111016164946326.jpeg;Andrea-Jane Cornell;Live at CKUT on New Shit October 2010;3;http://freemusicarchive.org/music/Vagina_Bison/;[]
10252;10/18/2011;https://freemusicarchive.org/file/images/albums/Charles_Curse_-_WHNZ29STOMAC_-_20111017204425656.jpg;;WHNZ:29:STOMAC;19;http://freemusicarchive.org/music/Charles_Curse/;[]
10253;10/17/2011;https://freemusicarchive.org/file/images/albums/Global_Goon_-_Carbon_-_20111018123048375.jpg;;Carbon;13;http://freemusicarchive.org/music/Global_Goon/;['acid']
10254;9/16/2011;https://freemusicarchive.org/file/images/albums/Sloan_-_Live_at_WFMU_on_The_Cherry_Blossom_Clinic_with_Terre_T_October_15_2011_-_20111018152747550.jpg;Terre T.;Live at WFMU on The Cherry Blossom Clinic with Terre T. October 15, 2011;5;http://freemusicarchive.org/music/Sloan/;[]
10256;;https://freemusicarchive.org/file/images/albums/Austin_Leonard_Jones_-_Sundowners_-_20111018172351718.jpg;;Sundowners;8;http://freemusicarchive.org/music/Austin_Leonard_Jones/;[]
10257;9/29/2011;https://freemusicarchive.org/file/images/albums/Fat_History_Month_-_Live_at_WFMU_on_Talks_Cheap_with_Jason_Sigel_September_29_2011_-_20111018175207052.jpg;Jason Sigal;Live at WFMU on Talk's Cheap with Jason Sigal September 29, 2011;2;http://freemusicarchive.org/music/Fat_History_Month/;[]
10258;9/29/2011;https://freemusicarchive.org/file/images/albums/Kitchens_Floor_-_Live_at_WFMU_on_Talks_Cheap_with_Jason_Sigal_September_29_2011_-_20111018182222823.jpg;Jason Sigal;Live at WFMU on Talk's Cheap with Jason Sigal September 29, 2011;8;http://freemusicarchive.org/music/Kitchens_Floor/;[]
10259;10/17/2011;https://freemusicarchive.org/file/images/albums/FEST-TOU_music_festival_-_unreleased_recordings_from_Burkina_Faso_-_20111019121825128.png;;Burkina Faso: Festi 40 Unreleased Recordings;0;http://freemusicarchive.org/music/FESTU/;[]
10260;10/16/2011;https://freemusicarchive.org/file/images/albums/The_Olivia_Tremor_Control_-_Live_at_WFMU_on_Gaylord_Fields_Show_on_October_16_2011_-_20111019181050225.jpg;Gaylord Fields;Live at WFMU on Gaylord Field's Show on October 16, 2011;6;http://freemusicarchive.org/music/The_Olivia_Tremor_Control/;[]
10261;9/29/2011;https://freemusicarchive.org/img/generic/album-default-radio.png;Joe Belock;Live at WFMU on the Three Chord Monte Show with Joe Belock on September 29, 2011;1;http://freemusicarchive.org/music/Mikal_Cronin/;[]
10262;;https://freemusicarchive.org/file/images/albums/The_Black_Twilight_Circle_-_Various_Artists_-_Live_on_My_Castle_of_Quiet_on_WFMU_1072011_-_20111019140654186.jpg;;Live on My Castle of Quiet on WFMU, 10.7.2011;15;http://freemusicarchive.org/music/The_Black_Twilight_Circle_-_Various_Artists/;[]
10263;10/18/2011;https://freemusicarchive.org/file/images/albums/Chapter_24_-_Live_at_WFMU_on_Marty_McSorleys_Show_on_October_18_2011_-_20111019153318351.jpg;Marty McSorley;Live at WFMU on Marty McSorley's Show on October 18, 2011;7;http://freemusicarchive.org/music/Chapter_24/;[]
